what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328715810455
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328715810502
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1328715810502
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1328715810536
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328715810651
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328715810651
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1328715810689
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1328715810696
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1328715810760
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328715810760
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1328715810760
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328715810760
os,sysinfo,,,"macosx",1328715810764
arch,sysinfo,,,"x86_64",1328715810764
ws,sysinfo,,,"cocoa",1328715810764
locale,sysinfo,,,"en_GB",1328715810764
processors,sysinfo,,,"2",1328715810764
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328715810764
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11D50b",1328715810764
java.specification.name,sysinfo,,,"Java Platform API Specification",1328715810764
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328715810764
java.specification.version,sysinfo,,,"1.6",1328715810764
java.vendor,sysinfo,,,"Apple Inc.",1328715810764
java.version,sysinfo,,,"1.6.0_29",1328715810764
java.vm.info,sysinfo,,,"mixed mode",1328715810764
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328715810764
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328715810764
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328715810764
java.vm.specification.version,sysinfo,,,"1.0",1328715810764
java.vm.vendor,sysinfo,,,"Apple Inc.",1328715810764
java.vm.version,sysinfo,,,"20.4-b02-402",1328715810764
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328715811922
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1328715812037
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1328715812597
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328715812675
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1328715812767
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328715812819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328715814575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328715824545
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328715832316
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328715832539
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328715832540
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328715837618
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1328715838715
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1328715839707
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328715839974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328715845789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328715846861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328715848131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328715870443
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328716030016
