what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720423592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328720480156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328720481805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720494341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720494577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328720633977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328720636198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328720639756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720643950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720646444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720674835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720721242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720738442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720739736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720825275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328720828811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328720927633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721186705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721390960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328721403895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328721489224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328721491961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721503334
failed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1328721503358
error,log,,,"""Show Tooltip Description"" did not complete normally.  Please see the log for more information.",1328721503360
error,log,,,"Widget is disposed",1328721503374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721513906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721515905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721516520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721518145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721518374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721522681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721525320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328721536638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328721540536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328721543377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721549767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721551453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721636446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721659189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721955258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722085567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722089397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722145881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328722179353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328722179480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328722179608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328722179726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328722179854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328722179990
