what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334840279523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334840282413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334840287335
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334840291266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840291533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840292182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840292874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840296096
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334840359654
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334840438968
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334840440579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840440855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840442696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840443378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840444619
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334840485659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334840495320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840495538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840497111
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334840498123
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334840527478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840642876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840652203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334840694579
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334840696943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840697206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840697741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840698237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840700049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334840789165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334841156325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334841159293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334841217779
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334841235804
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334841237895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334841240719
error,log,,,"Internal error logged from JDI Debug: ",1334841243871
error,log,,,"Internal error logged from JDI Debug: ",1334841245064
error,log,,,"Internal error logged from JDI Debug: ",1334841245064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334841249757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334841271222
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334841274250
