what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334843321181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334843326914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334843334139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334843338056
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334843341569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843342058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843342995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843343439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843345764
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334843436297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843436569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843437357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843437836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843441935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334843481287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334843482406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843485306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843495451
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334843510175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843510466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843511069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843511534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334843513721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334843544768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334843545253
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334843548611
